PC1	PC2
0.0336360379502447	-0.0257497722595976
0.0212112310084497	0.00197577678695896
-0.0254132179268766	0.0112682683063031
-0.029212932911461	0.00165704247497038
-0.0277434619090727	0.017358713651027
0.0130040805547321	-0.00025678133673049
-0.0189102897711897	-0.0148568469216474
0.0224905577069522	-0.0191800015745121
0.0176819606938639	-0.0426504705098818
0.000463531943088211	-0.0232555135947987
0.0134072052495487	-0.0494386286764269
-0.0533983932669864	-0.0192649749442623
-0.0435346785264518	-0.00965336028043142
-0.0094764514528567	0.020104200085258
0.000172255797622154	0.0141004792203122
-0.0214741869105884	-0.0223955324420015
-0.0245681362653603	0.0143647586784495
-0.0392901672943642	-0.0128591885208451
-0.0262457138806706	0.0146583261594598
0.0322921984151896	0.00930319826547909
-0.0508611987710865	0.0368499213506496
-0.028420737050777	-0.022636687231785
0.0114557535594127	-0.0298317182488036
0.0210379512784003	-0.0016004216506565
0.0178146831520567	-0.0121207266764557
-0.0146879664321315	-0.0199205688167053
-0.0104686722026811	-0.010467367301596
-0.0345020681184137	-0.00312463125984551
-0.0285645191996381	-0.00575011081295877
-0.0251026587209756	0.00452953612836075
0.0233401018332586	0.0282532220148238
0.0315846994785586	-0.0148232182602187
0.00251685583728001	-0.0190631172584681
0.0159761292377527	0.0178517195989752
-0.000670185049133958	-0.0229508092810391
0.0293591679166048	-0.0149510764873704
-0.00560364115194145	0.00684578821381662
0.034987067161552	-0.00732267792951622
-0.0249863083815124	-0.00644798720608181
-0.0259577343447632	0.00500245436072994
0.0373154418106448	0.00117455655443565
-0.00722489448945064	-0.0139202284449469
-0.019916341879329	-0.0708666831254912
-0.00199678161340864	0.00449276175095453
-0.0195396170113067	-0.00397856455656469
-0.0244570171486183	-0.00286436030002461
9.25240821426721e-05	0.0185026524479067
-0.0107360736494975	0.0885131620395573
-0.0301566569225863	0.0119985949658665
-0.00700861839899789	0.0188075701658317
-0.00623788229985537	-0.00667519977617037
-0.00457503284883086	-0.00531566273674933
0.0175429920798305	0.0484736354398511
-0.034330304680041	0.0437814403726955
-0.0118123023926299	0.0284573028683868
-0.0139328861761621	0.00671547011213261
-0.00709349274202573	0.0215871404230865
0.0211824903483685	-0.00628605872624259
-0.0181274137393357	0.0241745144169896
-0.00755070627834785	0.0257996401865468
-0.0118580115092213	0.0169257977456585
-0.0036102137535695	0.0326914883259674
-0.0219606930820199	0.0126964377582211
-0.0288374928247445	0.0120787497703959
-0.0394749150923536	-0.00557896429033158
-0.0164223828028984	0.00981904503673549
-0.0171827085836543	0.0120310665271425
-0.0116227203612312	0.0204387013548971
-0.0170460734963255	0.0124605634357042
-0.0148172651904474	0.0162214216006556
-0.0316517427987936	-0.014429233754901
-0.0355177520489592	0.0214955962317224
-0.0246538707386378	0.0307003811999897
-0.0268836161087682	0.0263034805329439
-0.0290081013769187	0.000238250956294135
-0.028226024499571	0.0484894958444034
-0.0398887681021192	0.0191215166276851
-0.054413578806391	0.0182284553164084
-0.040330039143708	-0.0536623567223842
-0.0454982336267674	0.0275507636419402
-0.0335782499545122	-0.00957126499098157
-0.0166418597935497	-0.0150915019990928
0.0178820264737966	-0.0223474722020476
-0.00472975281370495	-0.0126919734586941
-0.005851718680815	0.0027066314283175
0.0031622669802823	0.010011628466325
-0.000683225870230615	-0.0423467303906534
0.00971642033277014	-0.00567582244020988
0.0218662475604731	-0.00119025133673101
-0.00386548380325502	-0.0415022153613128
-0.00536876471844624	-0.0195586182038547
-0.0152892433388774	-0.00399048931897602
-0.0243356083453171	-0.0133601410082316
0.00125529913762621	0.00664989861181705
-0.00189039986162751	-0.000942298802748663
-0.0119726992291801	-0.000544560858864123
0.0282378700097764	0.0273862844064641
-0.00248241681931171	0.00246601808588234
-0.0191784020110997	-0.0310146938310492
0.0242875991577438	-0.00550178586406844
0.0113760191155723	0.00100276874005185
0.0363981845787944	-0.0129819723524104
0.0257016696659105	0.0124204593319957
0.023010888692101	0.0177059158945938
-0.0104799134575645	-0.0370413350774501
-0.00712993090924186	-0.011914214831771
-0.0263916203063855	-0.0305893042617602
-0.0590627763335421	-0.0413514712824226
0.0195683223944197	-0.00512080880696163
-0.0212747524023451	0.0207837830765847
0.00305551928358695	-0.00605259170017545
0.0251188538705887	0.0335654832468283
0.0154295370487008	0.0176478943878132
-0.022796128269633	-0.0530479318684514
-0.0036842250491445	-0.00803469037376453
0.0219217973128673	-0.01343307377694
0.027439792710431	0.0011049888606442
0.0259031278194055	0.013440883870321
0.0160589851065994	-0.00226688078846905
0.0540761055454298	0.0196933004721148
0.0229725250714185	0.0220162874665427
0.0160059209678062	-0.00856657966369939
0.0201393992863643	-0.0152562109878538
0.0250649510312428	-0.0318259139174243
0.00477792601802076	-0.000596133047452474
0.0239898655294014	-0.0136537325290915
0.0219046544659438	0.0120572650233841
-0.00850083797285877	-0.00953824452688526
-0.00290597776435462	0.00661971631909604
-0.00284571784734681	-0.0647366839826829
0.00297179372919745	-0.0374581687653055
0.033427855939351	-0.0347902600884809
0.00732885594511712	-0.00966735932576786
-0.022893377263216	-0.0105256729038006
-0.0073152277031612	-0.0442078093874033
0.0275498695173046	0.00829350981916593
-0.0353199002751291	-0.0124852419933156
0.0473045242134207	-0.0596351926513021
0.023144521226677	-0.0412307000016714
-0.00808265000057806	-0.0257939979233108
0.0147103906739899	-0.0105112074575804
0.00717062473679411	0.0337156921271166
0.019071149080872	0.00828171756363822
0.0304816881314427	0.0534823437771472
-0.0168009726127426	0.0276511433727586
0.0116821458302795	-0.0142547349619774
0.0151412095695201	-0.00810832012888654
-0.0151714503207158	-0.0159463623622706
-0.0230197836688634	-0.0020350933943954
-0.0298152346644905	0.028848757166607
0.0209148171149497	0.00659062150748395
0.0268013692447435	0.0127405010317259
-0.0387126550019894	-0.0138519231453632
0.0162304562325554	-0.0113805882540719
-0.0162052450752764	-0.0189133248815576
-0.0071692931051065	-0.00491326393168105
-0.0123172171085816	-0.00737552821233972
0.0123300211517328	0.0300080850477952
0.0223936562042453	0.0160086172214372
0.028810050982288	0.0368329729602724
-0.00524049324222931	0.0548200784355375
-0.00171371839666085	-0.0239739566193798
0.0148848535694068	-0.0162273370951368
-0.0299446236955478	-0.00609889270801748
-0.00737974529266469	8.78184860860797e-05
-0.0330199072368241	-6.98883076214595e-05
0.0182151833264705	0.0256508939763942
-0.0257579674318252	-0.00258171994736864
-0.00949562159167014	-0.00881360136639858
-0.0169518678747979	-0.0447979310371521
0.0052488590227145	-0.0199054022393782
-0.00421485444555739	-0.00389150560500016
0.0115670717134877	0.0224114231509581
0.00418681802860884	-0.0152240593896103
-0.0271918867729265	-0.0103768787423659
-0.0166202064511922	-0.0099358089206348
0.00139156104805079	-0.00611321107285371
0.0190261014503775	0.0211370833526892
0.0212312017284939	0.0339523364086788
0.00317978349696212	0.00565507978147976
0.00554354014544721	-0.0131377958485382
0.0179450267466067	-0.0189536508756396
-0.0103397515207727	-0.0249632792883938
-0.00141406244104763	0.0191030156608049
0.00887296344901889	-0.0124912289873609
0.0319415505068879	0.0172188123002868
0.0411710455495066	0.0134736094890695
0.0410131033395554	0.025058485421791
0.0329531966023711	-0.0354050528043702
0.00210734334987047	0.0298490274585853
-0.00696668384566193	-0.0158232031571343
-0.000817956654002416	0.0270536749687699
0.0163123382745776	-0.0168014037504332
0.0205119806441866	0.0197555283999621
0.0196107553389996	0.0438355294044856
1.20739496397208e-05	-0.0363091528977892
0.0177325706202194	0.018909138461062
-0.00904804116973683	0.00516154345756425
-0.0071657064007286	-0.0396515119404645
0.00678828193377645	0.0129432328831583
-0.0104903558973468	0.000650716285778533
0.0283332437669036	-0.0180593541008505
0.0146097839945084	0.0136207010541199
0.0364235626116173	0.0238797618242598
0.00648200792788024	-0.0104546906545589
0.0067175738843069	-0.0100675793381873
-0.0102550915401531	3.13219544967111e-05
-0.0146745785074956	-0.0557454917499368
0.00359090496698918	-0.0117145226563826
0.0596401323481844	0.0600308576378412
0.0336516144212793	0.00828117060485539
0.00850372216602519	0.00946563061117814
0.0426824578380896	-0.00850618629103637
0.0181422587070365	0.0249292750523342
0.0320202080099354	0.0165747789930174
0.00789256556515916	-0.00480771748201479
0.00741207263734757	0.002372984779158
0.0139037617562242	-0.0218836749963518
0.0164595340690198	-0.000267126881987321
0.0421384928883403	0.011484024252935
0.0207751007537611	-0.0177515749985534
-0.0164238848890493	-0.0251749149027102
0.00883311294537949	-0.0122748673245237
0.0259604114166299	0.0275413894058174
0.0187534554768762	0.00290755652557217
0.0548020928343273	-0.0135628848500762
0.0339951856366787	3.95117506085322e-05
-0.00378527618585475	0.00669428253327625
0.019048278923376	-0.00426355199923844
0.00640894390993121	0.00946327099955581
0.0137393062174926	0.00406118341929931
0.0349126770719112	0.00331542568022323
0.0133547639575541	-0.00499441052578729
0.0505685573251439	0.00312251001672079
0.026514963969825	-0.0015466001537893
-0.00240915799814085	-0.0183775798771952
0.0306964503035058	-0.00235279112108934
0.0237459982123946	-0.0135158789463881
-0.0650697956212577	0.0133787262618792
0.00251460331601525	-0.00696564267446455
0.0258788408144634	0.0274829947474019
0.0138490064302709	-0.02936309221663
0.0191710439327336	0.0346443212212938
0.0128099192954188	0.0251577517824083
-0.00645879310561875	-0.0333889879883627
0.017470360470872	-0.00295849896137429
-0.00478398823887382	0.0163415095358045
0.013182953252422	0.00941043733986809
-0.0103183827255711	-0.0842584153215037
-0.00320606854075886	0.00456159105034573
0.0197804155022699	0.026088133429896
0.029696765869952	-0.00583786091185084
-0.00599453586658956	-0.0184587218224589
-0.0173675430375512	-0.0224508112453147
-0.103793786572923	-0.012646412084719
-0.0195557605610146	-0.0248966064262001
-0.0125694695865994	0.00948159706735406
-0.0265222046794892	0.0105481173031011
-0.0019518169522356	0.00515498849047194
0.00682873830723386	-0.0275752757140465
-0.0058936883138192	0.0488743478325289
0.0414316133573498	0.0121047114111363
0.0123792113926243	0.0136981533906522
0.0207916590947044	-0.00731321235914258
0.0760551862196895	-0.0253606276524748
0.00482004391845145	0.00989289935050224
0.00569695489277617	-0.0111898570529426
-0.0085563550297558	0.00414406314411355
0.00646897972285986	-0.0467317198676005
-0.00926342640609095	0.00867825934265297
-0.0204189709162877	-0.020029993198358
-0.0144952960615764	-0.0153862470051191
-0.0318412973745541	-0.019236585348282
0.0136964215339093	0.00244105669832221
-0.0138865318609705	0.0348444959914621
6.51968359968105e-05	-0.0215852093839019
0.00534110051017252	-0.0421709152953518
0.00357396170471473	0.0327723550108859
0.0231737072905035	0.00185037028739
0.00612394893122873	-0.0162090477002408
0.0107076187550563	0.0174973109561149
0.0159292336411371	0.0119648094147813
0.0171764803818852	0.0109850357519742
0.00696431433829256	-0.0198187572177967
0.0129994411126589	-0.0240290446633749
0.0624479595277478	-0.011438918472678
0.0367895362483004	0.00565055442996861
0.0472359484622245	-0.0188359983021857
-0.00600408424130126	0.00971353865726919
0.0153254394632104	-0.0321672897804257
0.00600312669572601	-0.00864845730852524
-0.00262218289853544	-0.0161176137548407
0.0169331218760384	0.000498263210114653
0.0243087735367276	-0.0161170105769584
0.0102008047595452	-0.0293222784803117
0.0173659082823251	-0.0163323098864192
0.0257202201670888	-0.0358279929563149
-0.036478462762734	-0.0197250683407857
0.00737169765984153	-0.0118943275859486
0.0262350706950327	-0.00655064033210258
0.0141271963271628	-0.0106083706833237
0.01682237962711	-0.0196779205652384
0.00675413777157968	-0.0164513714556203
-0.00158046237702404	0.00664790912367203
0.00508467499433087	-0.0122674547833406
0.0436463452312916	0.0174090900378729
0.02372458759927	0.0301328762390403
0.0125660776826153	-0.120348504728288
0.00657493878528266	-0.0544820838932636
0.0208730341405746	0.000696726167980126
0.0148008291214759	-0.00663610129689924
0.00362374082398276	0.00727119984847849
0.00900244809501528	-0.0356731528498393
-0.00128570149198199	-0.00942887713202637
0.00309083162205513	0.0108545323653949
0.0107203311769379	-0.0264971017277673
0.035264065105916	-0.012718177288716
0.00155955244403399	-0.0443227256957725
-0.0173257314373147	-0.011435735856791
-0.0187250087288992	-0.0875108299979686
0.0125240534785778	-0.00135633469773145
0.0103637772926107	-0.0244338740195099
0.0117008317225071	-0.020382860782614
0.0270786082385873	-0.0404222401951354
-0.0176279787776971	-0.0389660579319763
-0.0177320170305128	-0.011545660758555
-0.00640352628298945	0.0155237793788494
0.00473263777296206	0.0143367659787604
0.0463446374174539	-0.0153362865917438
-0.000375569810190984	-0.0040319257952354
0.0149914775679766	-0.0118137600062284
0.0363757250140582	0.0160969557248359
0.0323722734788204	-0.00930719096341454
0.000505865085477294	-0.0469998545045145
-0.0219167832634038	-0.0370090664861113
-0.019677612404395	-0.0152912138981416
0.00161530913836566	-0.000454894913416444
-0.00123244231059981	-0.0194174732218714
0.0197753440164724	0.00748610229549299
0.0273808855022978	-0.0373178955726812
0.00252183157231507	0.00326050941713255
0.000179791464433851	-0.0507770593093909
-0.0205894664944749	-0.0376251660517625
-0.0142964565786465	0.0191131519873689
-0.00802312735862533	-0.0153310132347831
-0.00428738802090576	0.00525138690514875
0.000922083518588483	-0.00953069956041073
0.00156298859537185	-0.00758847722897456
-0.0115712206613683	-0.0467321869169666
-0.0341494486809645	-0.0328787393899253
-0.0201942785565745	-0.0252796444876708
-0.0116043815719424	-0.0221928996042482
-0.0153073970099259	-0.0574078056254931
0.0255178450752738	-0.0551798568120449
-0.0105631094149063	-0.0114520297767649
0.0326835337114106	0.00133944328031669
-0.000265081032511664	-0.00897579148322895
-0.00894646971009566	-0.0372375534291911
-0.00831857812148742	-0.0380699522727032
-0.00835960223298706	-0.0291690595908993
0.0185310113440094	-0.0271703383811883
0.00181195385079829	0.000290730723030656
0.024231369528374	-0.00372869482573133
-0.0286058291194756	-0.0348117520337165
-0.0158759082900045	-0.035734562735123
0.0145226838139834	0.00397889197453712
0.00171739261826813	-0.0235312982977635
0.0119150300577227	-0.00393871864500324
0.0384424551404802	-0.0272037755084316
-0.00899346867714619	-0.029877688974751
-0.0327140516536023	-0.0155966283350417
0.00524288859418455	-0.00827441097495098
0.0225203982483595	0.0125555098193433
-0.00105383847563826	-0.0220468128325251
-0.0054334872132899	-0.0016998573367408
-0.00493613079454373	-0.0182100056707374
-0.00399615575989264	0.00139638927880226
0.0175237087803643	0.00865594662507072
0.0113441548513817	-0.0179220214311606
-0.0600130404457829	-0.0210400122145066
-0.0212457733975257	-0.0144918059605932
0.00481190851444633	-0.0790993874351332
0.00955905126041277	-0.000957000466047028
0.00895402127974852	-0.0163051899395643
0.00685981228519419	-0.0266451442955604
-0.0140553922571753	0.00268019677835052
-0.0192263320268049	-0.0457433949960466
-0.0173902581699817	-0.0251076495189766
0.000372753476195302	-0.00490879453115053
0.00723282614290303	-0.00745178624294867
0.0377566289844366	0.0112786918472167
0.0175927048289563	-0.00444228185542653
-0.00142489312168706	0.00124219554797229
0.0155482499482441	-0.0130091028551005
-0.000924131741658643	-0.038159259219603
0.0105043141402903	-0.0114575294077845
-0.00207100556295121	0.00797963221578069
0.00263560821712237	-0.0143777464207508
-0.00333139712208155	-0.0501640280347875
-0.00892282916741979	-0.0498540172500152
0.00624688364517772	-0.0305525637224106
0.0142697812689817	-0.0422701006497396
-0.0212179097157108	-0.000800405783663065
0.0051887883135923	-0.00801861052402181
0.00242025061426115	-0.0163318366530524
0.0116871589773364	-0.0229501191026532
-0.00417510648332141	-0.0364171122434059
-0.0111132990687444	-0.0633137606359315
-0.00923734639254141	-0.0566538978663861
0.0167071888329006	-0.0206471986813695
-0.00790566883680111	0.00317103595918179
-0.00985304508951448	-0.0437697988915258
0.00810064067022238	-0.0162517085047895
0.00706871346250749	-0.0167991321664952
0.0182806594139533	-0.0278563022246372
0.00015892043730918	-0.0288919274841805
-0.0121335658305739	0.00126837244909222
0.0351262982444933	-0.0943684905049652
-0.0218538849165991	-0.0111440782549105
-0.0163380580458297	-0.02958624872875
-0.0220888253481727	-0.0255131533185602
-0.0273665309911734	-0.0127534041912887
0.0206647903021691	0.0225190403642415
-0.00180838012050459	-0.0107755861338929
0.00369767382519363	-0.00250701709569542
-0.0161510329452184	-0.00636476605205343
0.0199194020883898	0.0188116288720356
0.000620570041169062	-0.0230462660963109
-0.0303330669559768	-0.0355220494978157
-0.0173821755176775	0.000749260193286026
-0.0319777188712005	-0.0229810611344479
-0.00102937233221354	-0.0220931807681537
-0.0691207160004035	0.0253486275075852
-0.011239658733646	-0.0119324470361811
0.0129816570997115	-0.030791913297044
-0.00672070738554003	-0.0599820679537972
0.0168689918876292	-0.0612236441397566
0.00203079680449011	0.0160730614012243
-0.0127873522086816	-0.0287206881803713
0.021870612154436	-0.0464573008901893
0.0149281752809838	-0.00204445000267084
0.0207392807913989	-0.0145457978219672
0.00738636067324112	-0.0380898203636746
-0.00677237102589791	-0.00513146323641446
-0.0211128357655255	-0.0367362988304606
-0.023906525301285	0.0153605139932498
0.0345332793740102	0.0340915756426748
-3.16911329645823e-05	-0.00610120356691825
0.0213130523577208	-0.00819593859353942
0.00196066745478433	-0.0179659304721447
0.0299214795754523	-0.0035979622789799
-0.0109782806656831	0.0285399292711848
-0.0190274234911198	0.025820295450968
-0.0121841202126917	-0.0430734233855774
-0.00903248786007425	-0.0238041477478818
-0.0169291416231881	0.015971847377507
0.0187271252524728	0.0295572951174707
-0.00749778806325681	0.0267971129173381
-0.00893214972950793	-0.0314942420627782
-0.0360275525671814	0.0116462360268822
-0.00689245510782702	0.0102122958676588
-0.0121483712771518	-0.0100889659343381
-0.0272161792827948	-0.0173821322518317
-0.00140383558374479	0.00560804534421635
0.0115771312711631	-0.0231967287290331
0.000338916553878457	0.0123624051736124
0.0030249663604504	-0.00031184061933563
0.00829487847267829	0.040003199594618
0.0152775163495269	0.0254804440134821
0.0122765131141062	-0.013199446226345
0.00379897960278406	-0.0139532532221502
0.0195055765671264	-0.0171583939207325
-0.00967926683689223	0.0108053720344774
-0.015957749179023	-0.00515163408093433
-0.0125704352676263	0.00858883554109743
0.0157606311167001	0.0614496920392647
-0.0154234559727129	0.00218011478990795
-0.0105922897275675	0.00243382722802066
0.00773060157823904	-0.0062000302795884
0.0212107110913476	0.0243215161850627
0.0366450247779931	0.0480841720089007
0.00168183462529979	-0.0251198125926121
0.0351045198799626	0.0124492659649273
-0.00409480301444401	0.0158170294616911
0.0151768617165445	0.00796162037037755
0.0116106676004358	-0.0073799471262897
-0.023168293270826	0.0133276980259948
0.0120160597104938	0.0110103223068059
0.0228929097554136	-0.0601482223520074
-0.00327592964123836	0.0175148967894026
0.00435043814596544	-0.0222862935801296
0.0174556143891644	0.00731188320537556
0.0140908009350625	0.0334616938042331
-0.0190816998750493	0.00433774882396334
-0.00250701129012026	0.0212375707843394
0.0115825729326058	-0.0368079093747135
0.00712822703154276	0.0209163842265473
-0.0238372988162364	0.0119961966282594
-0.00646129228958582	-0.0142463269351662
0.000664297926044501	0.00384848597566545
-0.0250075413328053	0.00876716697867456
-0.00718645977196251	-0.000670528807390267
-0.00622827306667339	0.0204022441022557
0.00232277451584358	0.0204081522508914
0.0107168417156149	-0.00373171539697525
-0.00835309062740672	0.0364545464882068
0.0235049190074022	0.0342070654439674
0.00664996548269772	0.0283883159098638
0.00350891087770634	0.0391653481099453
0.0206703266815974	0.072482491343369
-0.0110772909313348	-0.0157111230787329
-0.012631826800126	0.0166398392363671
-0.00493355137985969	-0.0057410244123982
-0.00211875769568775	0.0100951636161883
-0.00959231719502575	0.054822129957641
0.0113985841785422	0.0605272860635615
0.00209809757763824	0.0487058558067225
0.00924430532109757	-0.00845169819904313
0.00898559837104795	0.0276971005636308
-0.0215097737995048	0.0186339586817918
0.0465555400346814	0.00443585101459678
0.0250797741386985	0.0323370782824816
0.00251255568895423	0.0176486275373544
-0.00292092294463574	0.00743833930910414
-0.0139328150036544	0.0145443879970309
0.00666704924677943	0.0105933060387347
-0.00465749329978212	0.0778729444000695
-0.028598933555226	-0.00883777675337197
-0.00646091671950222	0.0193942751682242
0.00261769869029904	0.0326598975961574
-0.0420405280271228	0.0390989001646933
-0.0344728621555567	-0.0494800356118392
-0.0134469356240539	-0.0360125149433999
0.0113330064397272	0.0235540333607777
-0.0309575834914624	0.0223126188170012
0.0351923692008743	-0.028008083256785
-0.0170893108936113	-0.00585122250399217
-0.0208475733707035	-0.0707491007707623
0.00205255983578042	0.0102995211633957
0.0140397098408601	-0.0291063248518027
0.0216576903779972	-0.0361407081242965
0.014287749473815	-0.0395964104437582
0.025012650086499	0.00916921851231318
